dataset,seed,model,class_index,bin,count,mean_confidence,empirical_frequency
MultiCloud,7,RandomForest,2,3,73,0.34500000000000003,0.3698630136986301
MultiCloud,7,RandomForest,2,4,39,0.4423076923076923,0.28205128205128205
MultiCloud,7,RandomForest,2,5,11,0.5340909090909091,0.36363636363636365
MultiCloud,7,RandomForest,2,6,2,0.6125,0.5
MultiCloud,7,RandomForest,2,7,0,,
MultiCloud,7,RandomForest,2,8,0,,
MultiCloud,7,RandomForest,2,9,0,,
MultiCloud,7,BalancedRF,0,0,2,0.08,0.0
MultiCloud,7,BalancedRF,0,1,15,0.173,0.06666666666666667
MultiCloud,7,BalancedRF,0,2,74,0.25689189189189193,0.36486486486486486
MultiCloud,7,BalancedRF,0,3,57,0.34719298245614033,0.42105263157894735
MultiCloud,7,BalancedRF,0,4,37,0.43459459459459465,0.2702702702702703
MultiCloud,7,BalancedRF,0,5,14,0.5349999999999999,0.2857142857142857
MultiCloud,7,BalancedRF,0,6,1,0.66,0.0
MultiCloud,7,BalancedRF,0,7,0,,
MultiCloud,7,BalancedRF,0,8,0,,
MultiCloud,7,BalancedRF,0,9,0,,
MultiCloud,7,BalancedRF,1,0,0,,
MultiCloud,7,BalancedRF,1,1,15,0.16266666666666665,0.13333333333333333
MultiCloud,7,BalancedRF,1,2,61,0.2579508196721312,0.3770491803278688
MultiCloud,7,BalancedRF,1,3,70,0.3464285714285713,0.3142857142857143
MultiCloud,7,BalancedRF,1,4,42,0.4370238095238094,0.40476190476190477
MultiCloud,7,BalancedRF,1,5,11,0.5340909090909091,0.18181818181818182
MultiCloud,7,BalancedRF,1,6,1,0.65,1.0
MultiCloud,7,BalancedRF,1,7,0,,
MultiCloud,7,BalancedRF,1,8,0,,
MultiCloud,7,BalancedRF,1,9,0,,
MultiCloud,7,BalancedRF,2,0,1,0.085,1.0
MultiCloud,7,BalancedRF,2,1,20,0.16174999999999998,0.45
MultiCloud,7,BalancedRF,2,2,58,0.253448275862069,0.29310344827586204
MultiCloud,7,BalancedRF,2,3,62,0.3425806451612902,0.3225806451612903
MultiCloud,7,BalancedRF,2,4,43,0.43930232558139537,0.3023255813953488
MultiCloud,7,BalancedRF,2,5,14,0.5378571428571428,0.42857142857142855
MultiCloud,7,BalancedRF,2,6,2,0.615,0.5
MultiCloud,7,BalancedRF,2,7,0,,
MultiCloud,7,BalancedRF,2,8,0,,
MultiCloud,7,BalancedRF,2,9,0,,
MultiCloud,7,MLP,0,0,9,0.08376567795069917,0.0
MultiCloud,7,MLP,0,1,0,,
MultiCloud,7,MLP,0,2,58,0.2805571513496816,0.3448275862068966
MultiCloud,7,MLP,0,3,109,0.34319492024610515,0.3486238532110092
MultiCloud,7,MLP,0,4,24,0.42275245889830354,0.3333333333333333
MultiCloud,7,MLP,0,5,0,,
MultiCloud,7,MLP,0,6,0,,
MultiCloud,7,MLP,0,7,0,,
MultiCloud,7,MLP,0,8,0,,
MultiCloud,7,MLP,0,9,0,,
MultiCloud,7,MLP,1,0,0,,
MultiCloud,7,MLP,1,1,0,,
MultiCloud,7,MLP,1,2,51,0.26366834672434475,0.19607843137254902
MultiCloud,7,MLP,1,3,119,0.35028320289627507,0.3277310924369748
MultiCloud,7,MLP,1,4,23,0.4203419640669228,0.4782608695652174
MultiCloud,7,MLP,1,5,7,0.5497426515168272,1.0
MultiCloud,7,MLP,1,6,0,,
MultiCloud,7,MLP,1,7,0,,
MultiCloud,7,MLP,1,8,0,,
MultiCloud,7,MLP,1,9,0,,
MultiCloud,7,MLP,2,0,0,,
MultiCloud,7,MLP,2,1,0,,
MultiCloud,7,MLP,2,2,60,0.27251175646390796,0.4
MultiCloud,7,MLP,2,3,110,0.33976177827794946,0.3090909090909091
MultiCloud,7,MLP,2,4,30,0.43493790798710597,0.3
MultiCloud,7,MLP,2,5,0,,
MultiCloud,7,MLP,2,6,0,,
MultiCloud,7,MLP,2,7,0,,
MultiCloud,7,MLP,2,8,0,,
MultiCloud,7,MLP,2,9,0,,
MultiCloud,7,LogReg,0,0,9,0.06172831596368991,0.0
MultiCloud,7,LogReg,0,1,0,,
MultiCloud,7,LogReg,0,2,40,0.28261037573064923,0.35
MultiCloud,7,LogReg,0,3,132,0.3468929823818354,0.3409090909090909
MultiCloud,7,LogReg,0,4,19,0.41244281480582023,0.3684210526315789
MultiCloud,7,LogReg,0,5,0,,
MultiCloud,7,LogReg,0,6,0,,
MultiCloud,7,LogReg,0,7,0,,
MultiCloud,7,LogReg,0,8,0,,
MultiCloud,7,LogReg,0,9,0,,
MultiCloud,7,LogReg,1,0,0,,
MultiCloud,7,LogReg,1,1,0,,
MultiCloud,7,LogReg,1,2,55,0.2753949255948341,0.23636363636363636
MultiCloud,7,LogReg,1,3,120,0.3421936929968761,0.325
MultiCloud,7,LogReg,1,4,20,0.431489454355127,0.5
MultiCloud,7,LogReg,1,5,5,0.539194860007523,1.0
MultiCloud,7,LogReg,1,6,0,,
MultiCloud,7,LogReg,1,7,0,,
MultiCloud,7,LogReg,1,8,0,,
MultiCloud,7,LogReg,1,9,0,,
MultiCloud,7,LogReg,2,0,0,,
MultiCloud,7,LogReg,2,1,0,,
MultiCloud,7,LogReg,2,2,33,0.2824161560600843,0.3939393939393939
MultiCloud,7,LogReg,2,3,158,0.3404300288210245,0.3291139240506329
MultiCloud,7,LogReg,2,4,9,0.4300375348002373,0.2222222222222222
MultiCloud,7,LogReg,2,5,0,,
MultiCloud,7,LogReg,2,6,0,,
MultiCloud,7,LogReg,2,7,0,,
MultiCloud,7,LogReg,2,8,0,,
MultiCloud,7,LogReg,2,9,0,,
MultiCloud,7,NaiveBayes,0,0,9,0.06833100377223886,0.0
MultiCloud,7,NaiveBayes,0,1,1,0.19259322157714864,0.0
MultiCloud,7,NaiveBayes,0,2,27,0.28503674714783933,0.14814814814814814
MultiCloud,7,NaiveBayes,0,3,149,0.3447039571954094,0.38926174496644295
MultiCloud,7,NaiveBayes,0,4,14,0.4237944681581321,0.2857142857142857
MultiCloud,7,NaiveBayes,0,5,0,,
MultiCloud,7,NaiveBayes,0,6,0,,
MultiCloud,7,NaiveBayes,0,7,0,,
MultiCloud,7,NaiveBayes,0,8,0,,
MultiCloud,7,NaiveBayes,0,9,0,,
MultiCloud,7,NaiveBayes,1,0,0,,
MultiCloud,7,NaiveBayes,1,1,4,0.189048641562523,0.0
MultiCloud,7,NaiveBayes,1,2,25,0.25570678996332596,0.2
MultiCloud,7,NaiveBayes,1,3,163,0.34266967338090937,0.34355828220858897
MultiCloud,7,NaiveBayes,1,4,3,0.41708790703270315,0.3333333333333333
MultiCloud,7,NaiveBayes,1,5,5,0.5773550078490277,1.0
MultiCloud,7,NaiveBayes,1,6,0,,
MultiCloud,7,NaiveBayes,1,7,0,,
MultiCloud,7,NaiveBayes,1,8,0,,
MultiCloud,7,NaiveBayes,1,9,0,,
MultiCloud,7,NaiveBayes,2,0,0,,
MultiCloud,7,NaiveBayes,2,1,1,0.19274111688912823,1.0
MultiCloud,7,NaiveBayes,2,2,35,0.2823294852560649,0.2857142857142857
MultiCloud,7,NaiveBayes,2,3,155,0.3405156939045146,0.34838709677419355
MultiCloud,7,NaiveBayes,2,4,5,0.4089104944719543,0.4
MultiCloud,7,NaiveBayes,2,5,4,0.5404013574938873,0.0
MultiCloud,7,NaiveBayes,2,6,0,,
MultiCloud,7,NaiveBayes,2,7,0,,
MultiCloud,7,NaiveBayes,2,8,0,,
MultiCloud,7,NaiveBayes,2,9,0,,
MultiCloud,13,KATS,0,0,1,0.08238241208927229,0.0
MultiCloud,13,KATS,0,1,3,0.13546443765447444,0.0
MultiCloud,13,KATS,0,2,46,0.26469336855278325,0.32608695652173914
MultiCloud,13,KATS,0,3,104,0.34739033422000476,0.33653846153846156
MultiCloud,13,KATS,0,4,43,0.43640346582138123,0.32558139534883723
MultiCloud,13,KATS,0,5,3,0.5201934833711968,1.0
MultiCloud,13,KATS,0,6,0,,
MultiCloud,13,KATS,0,7,0,,
MultiCloud,13,KATS,0,8,0,,
MultiCloud,13,KATS,0,9,0,,
MultiCloud,13,KATS,1,0,0,,
MultiCloud,13,KATS,1,1,7,0.18375710571818446,0.0
MultiCloud,13,KATS,1,2,63,0.26267641731169866,0.30158730158730157
MultiCloud,13,KATS,1,3,104,0.34554596227024076,0.3557692307692308
MultiCloud,13,KATS,1,4,22,0.4176566154485709,0.3181818181818182
MultiCloud,13,KATS,1,5,4,0.5414926865694656,1.0
MultiCloud,13,KATS,1,6,0,,
MultiCloud,13,KATS,1,7,0,,
MultiCloud,13,KATS,1,8,0,,
MultiCloud,13,KATS,1,9,0,,
MultiCloud,13,KATS,2,0,0,,
MultiCloud,13,KATS,2,1,0,,
MultiCloud,13,KATS,2,2,36,0.2827925955842499,0.2222222222222222
MultiCloud,13,KATS,2,3,160,0.3370908626795429,0.35625
MultiCloud,13,KATS,2,4,4,0.4099058048825442,0.25
MultiCloud,13,KATS,2,5,0,,
MultiCloud,13,KATS,2,6,0,,
MultiCloud,13,KATS,2,7,0,,
MultiCloud,13,KATS,2,8,0,,
MultiCloud,13,KATS,2,9,0,,
MultiCloud,13,LightGBM,0,0,23,0.05818815849449042,0.5217391304347826
MultiCloud,13,LightGBM,0,1,43,0.1464675721256543,0.23255813953488372
MultiCloud,13,LightGBM,0,2,29,0.25069068870582145,0.3448275862068966
MultiCloud,13,LightGBM,0,3,29,0.34734202773384704,0.3448275862068966
MultiCloud,13,LightGBM,0,4,32,0.45313116599133546,0.375
MultiCloud,13,LightGBM,0,5,20,0.5288531154498661,0.35
MultiCloud,13,LightGBM,0,6,15,0.6396657407698308,0.2
MultiCloud,13,LightGBM,0,7,7,0.7545876579949752,0.42857142857142855
MultiCloud,13,LightGBM,0,8,2,0.8161989177588028,0.0
MultiCloud,13,LightGBM,0,9,0,,
MultiCloud,13,LightGBM,1,0,28,0.06089198877310132,0.17857142857142858
MultiCloud,13,LightGBM,1,1,35,0.15850502098289032,0.5142857142857142
MultiCloud,13,LightGBM,1,2,39,0.24097900055923796,0.3076923076923077
MultiCloud,13,LightGBM,1,3,30,0.35683411343180965,0.36666666666666664
MultiCloud,13,LightGBM,1,4,27,0.45440575439424447,0.18518518518518517
MultiCloud,13,LightGBM,1,5,13,0.5587810474448728,0.3076923076923077
MultiCloud,13,LightGBM,1,6,9,0.6380366220105957,0.5555555555555556
MultiCloud,13,LightGBM,1,7,16,0.7364034170855092,0.375
MultiCloud,13,LightGBM,1,8,3,0.8188001476029969,0.3333333333333333
MultiCloud,13,LightGBM,1,9,0,,
MultiCloud,13,LightGBM,2,0,30,0.06484519943696875,0.4666666666666667
MultiCloud,13,LightGBM,2,1,39,0.1520597747236637,0.23076923076923078
MultiCloud,13,LightGBM,2,2,36,0.24951340852193216,0.4166666666666667
MultiCloud,13,LightGBM,2,3,28,0.355113348114834,0.21428571428571427
MultiCloud,13,LightGBM,2,4,24,0.45628667626252933,0.5416666666666666
MultiCloud,13,LightGBM,2,5,14,0.5420753723450538,0.21428571428571427
MultiCloud,13,LightGBM,2,6,12,0.6456761269184418,0.25
MultiCloud,13,LightGBM,2,7,10,0.7427451802037334,0.2
MultiCloud,13,LightGBM,2,8,5,0.839759070426686,0.2
MultiCloud,13,LightGBM,2,9,2,0.924035743274926,0.0
MultiCloud,13,XGBoost,0,0,21,0.06028366833925247,0.42857142857142855
MultiCloud,13,XGBoost,0,1,33,0.15420041978359222,0.3939393939393939
MultiCloud,13,XGBoost,0,2,37,0.25007164478302,0.2972972972972973
MultiCloud,13,XGBoost,0,3,43,0.3459366261959076,0.37209302325581395
MultiCloud,13,XGBoost,0,4,27,0.45100128650665283,0.2962962962962963
MultiCloud,13,XGBoost,0,5,14,0.5573780536651611,0.35714285714285715
MultiCloud,13,XGBoost,0,6,15,0.6386063098907471,0.3333333333333333
MultiCloud,13,XGBoost,0,7,7,0.7645750045776367,0.0
MultiCloud,13,XGBoost,0,8,3,0.832581102848053,0.0
MultiCloud,13,XGBoost,0,9,0,,
MultiCloud,13,XGBoost,1,0,28,0.055977970361709595,0.2857142857142857
MultiCloud,13,XGBoost,1,1,38,0.14246776700019836,0.4473684210526316
MultiCloud,13,XGBoost,1,2,27,0.26301491260528564,0.25925925925925924
MultiCloud,13,XGBoost,1,3,33,0.35633325576782227,0.2727272727272727
MultiCloud,13,XGBoost,1,4,26,0.4511076509952545,0.4230769230769231
MultiCloud,13,XGBoost,1,5,18,0.5596645474433899,0.2777777777777778
MultiCloud,13,XGBoost,1,6,18,0.6442388892173767,0.2777777777777778
MultiCloud,13,XGBoost,1,7,10,0.7582855820655823,0.3
MultiCloud,13,XGBoost,1,8,2,0.8605604767799377,1.0
MultiCloud,13,XGBoost,1,9,0,,
MultiCloud,13,XGBoost,2,0,22,0.06419002264738083,0.36363636363636365
MultiCloud,13,XGBoost,2,1,49,0.1539972573518753,0.3673469387755102
MultiCloud,13,XGBoost,2,2,48,0.24718131124973297,0.375
MultiCloud,13,XGBoost,2,3,23,0.3611690402030945,0.2608695652173913
MultiCloud,13,XGBoost,2,4,20,0.45123451948165894,0.35
MultiCloud,13,XGBoost,2,5,9,0.5389481782913208,0.3333333333333333
MultiCloud,13,XGBoost,2,6,15,0.6439462304115295,0.26666666666666666
MultiCloud,13,XGBoost,2,7,10,0.760424017906189,0.2
MultiCloud,13,XGBoost,2,8,4,0.8238562941551208,0.0
MultiCloud,13,XGBoost,2,9,0,,
MultiCloud,13,RandomForest,0,0,2,0.0625,0.0
MultiCloud,13,RandomForest,0,1,10,0.16549999999999998,0.2
MultiCloud,13,RandomForest,0,2,72,0.25826388888888885,0.3194444444444444
MultiCloud,13,RandomForest,0,3,68,0.3519852941176471,0.38235294117647056
MultiCloud,13,RandomForest,0,4,32,0.44953125,0.375
MultiCloud,13,RandomForest,0,5,16,0.530625,0.25
MultiCloud,13,RandomForest,0,6,0,,
MultiCloud,13,RandomForest,0,7,0,,
MultiCloud,13,RandomForest,0,8,0,,
MultiCloud,13,RandomForest,0,9,0,,
MultiCloud,13,RandomForest,1,0,1,0.055,0.0
MultiCloud,13,RandomForest,1,1,21,0.175,0.2857142857142857
MultiCloud,13,RandomForest,1,2,62,0.2532258064516129,0.3870967741935484
MultiCloud,13,RandomForest,1,3,65,0.3533076923076923,0.27692307692307694
MultiCloud,13,RandomForest,1,4,39,0.4402564102564104,0.3333333333333333
MultiCloud,13,RandomForest,1,5,9,0.5383333333333333,0.4444444444444444
MultiCloud,13,RandomForest,1,6,2,0.635,0.5
MultiCloud,13,RandomForest,1,7,1,0.735,1.0
MultiCloud,13,RandomForest,1,8,0,,
MultiCloud,13,RandomForest,1,9,0,,
MultiCloud,13,RandomForest,2,0,0,,
MultiCloud,13,RandomForest,2,1,17,0.16676470588235293,0.23529411764705882
MultiCloud,13,RandomForest,2,2,72,0.2538194444444445,0.3611111111111111
MultiCloud,13,RandomForest,2,3,52,0.34538461538461546,0.40384615384615385
MultiCloud,13,RandomForest,2,4,44,0.4301136363636363,0.2727272727272727
MultiCloud,13,RandomForest,2,5,12,0.5304166666666666,0.25
MultiCloud,13,RandomForest,2,6,2,0.65,0.0
MultiCloud,13,RandomForest,2,7,1,0.74,0.0
MultiCloud,13,RandomForest,2,8,0,,
MultiCloud,13,RandomForest,2,9,0,,
MultiCloud,13,BalancedRF,0,0,3,0.07833333333333332,0.0
MultiCloud,13,BalancedRF,0,1,12,0.1695833333333333,0.25
MultiCloud,13,BalancedRF,0,2,67,0.2546268656716418,0.2835820895522388
MultiCloud,13,BalancedRF,0,3,63,0.3523809523809524,0.42857142857142855
MultiCloud,13,BalancedRF,0,4,42,0.4364285714285715,0.3333333333333333
MultiCloud,13,BalancedRF,0,5,13,0.5369230769230768,0.3076923076923077
MultiCloud,13,BalancedRF,0,6,0,,
MultiCloud,13,BalancedRF,0,7,0,,
MultiCloud,13,BalancedRF,0,8,0,,
MultiCloud,13,BalancedRF,0,9,0,,
MultiCloud,13,BalancedRF,1,0,1,0.075,0.0
MultiCloud,13,BalancedRF,1,1,16,0.16312500000000002,0.1875
MultiCloud,13,BalancedRF,1,2,69,0.25855072463768114,0.391304347826087
MultiCloud,13,BalancedRF,1,3,70,0.3530714285714286,0.2857142857142857
MultiCloud,13,BalancedRF,1,4,31,0.4393548387096774,0.3225806451612903
MultiCloud,13,BalancedRF,1,5,11,0.5272727272727273,0.45454545454545453
MultiCloud,13,BalancedRF,1,6,1,0.605,1.0
MultiCloud,13,BalancedRF,1,7,1,0.705,1.0
MultiCloud,13,BalancedRF,1,8,0,,
MultiCloud,13,BalancedRF,1,9,0,,
MultiCloud,13,BalancedRF,2,0,0,,
MultiCloud,13,BalancedRF,2,1,18,0.16333333333333333,0.16666666666666666
MultiCloud,13,BalancedRF,2,2,64,0.25242187499999996,0.40625
MultiCloud,13,BalancedRF,2,3,60,0.34424999999999994,0.38333333333333336
MultiCloud,13,BalancedRF,2,4,41,0.4343902439024391,0.2926829268292683
MultiCloud,13,BalancedRF,2,5,13,0.5361538461538462,0.15384615384615385
MultiCloud,13,BalancedRF,2,6,3,0.65,0.0
MultiCloud,13,BalancedRF,2,7,1,0.71,0.0
MultiCloud,13,BalancedRF,2,8,0,,
MultiCloud,13,BalancedRF,2,9,0,,
MultiCloud,13,MLP,0,0,1,0.09641380624772498,0.0
MultiCloud,13,MLP,0,1,5,0.11101783040108988,0.0
MultiCloud,13,MLP,0,2,26,0.2746761118701457,0.2692307692307692
MultiCloud,13,MLP,0,3,154,0.35440282279754803,0.35064935064935066
MultiCloud,13,MLP,0,4,14,0.4197790075827247,0.42857142857142855
MultiCloud,13,MLP,0,5,0,,
MultiCloud,13,MLP,0,6,0,,
MultiCloud,13,MLP,0,7,0,,
MultiCloud,13,MLP,0,8,0,,
MultiCloud,13,MLP,0,9,0,,
MultiCloud,13,MLP,1,0,0,,
MultiCloud,13,MLP,1,1,0,,
MultiCloud,13,MLP,1,2,28,0.29049553537794537,0.25
MultiCloud,13,MLP,1,3,164,0.3311110526400756,0.32926829268292684
MultiCloud,13,MLP,1,4,4,0.454582961275872,0.5
MultiCloud,13,MLP,1,5,4,0.5436506434042462,1.0
MultiCloud,13,MLP,1,6,0,,
MultiCloud,13,MLP,1,7,0,,
MultiCloud,13,MLP,1,8,0,,
MultiCloud,13,MLP,1,9,0,,
MultiCloud,13,MLP,2,0,0,,
MultiCloud,13,MLP,2,1,0,,
MultiCloud,13,MLP,2,2,34,0.28540523983087107,0.38235294117647056
MultiCloud,13,MLP,2,3,159,0.33145585325949206,0.3270440251572327
MultiCloud,13,MLP,2,4,7,0.4168137787654697,0.14285714285714285
MultiCloud,13,MLP,2,5,0,,
MultiCloud,13,MLP,2,6,0,,
MultiCloud,13,MLP,2,7,0,,
MultiCloud,13,MLP,2,8,0,,
MultiCloud,13,MLP,2,9,0,,
MultiCloud,13,LogReg,0,0,6,0.06190080410431503,0.0
MultiCloud,13,LogReg,0,1,0,,
MultiCloud,13,LogReg,0,2,20,0.28538106010330455,0.35
MultiCloud,13,LogReg,0,3,143,0.3487105909141764,0.32167832167832167
MultiCloud,13,LogReg,0,4,31,0.41856531468301045,0.45161290322580644
MultiCloud,13,LogReg,0,5,0,,
MultiCloud,13,LogReg,0,6,0,,
MultiCloud,13,LogReg,0,7,0,,
MultiCloud,13,LogReg,0,8,0,,
MultiCloud,13,LogReg,0,9,0,,
MultiCloud,13,LogReg,1,0,0,,
MultiCloud,13,LogReg,1,1,0,,
MultiCloud,13,LogReg,1,2,67,0.2715544231691532,0.208955223880597
MultiCloud,13,LogReg,1,3,126,0.3434935060741585,0.373015873015873
MultiCloud,13,LogReg,1,4,1,0.41350406410131046,0.0
MultiCloud,13,LogReg,1,5,4,0.5559392499550544,1.0
MultiCloud,13,LogReg,1,6,2,0.6129746981601272,1.0
MultiCloud,13,LogReg,1,7,0,,
MultiCloud,13,LogReg,1,8,0,,
MultiCloud,13,LogReg,1,9,0,,
MultiCloud,13,LogReg,2,0,0,,
MultiCloud,13,LogReg,2,1,0,,
MultiCloud,13,LogReg,2,2,36,0.2867051490572636,0.3055555555555556
MultiCloud,13,LogReg,2,3,160,0.3360690009744083,0.3375
MultiCloud,13,LogReg,2,4,4,0.4124676543804081,0.25
MultiCloud,13,LogReg,2,5,0,,
MultiCloud,13,LogReg,2,6,0,,
MultiCloud,13,LogReg,2,7,0,,
MultiCloud,13,LogReg,2,8,0,,
MultiCloud,13,LogReg,2,9,0,,
MultiCloud,13,NaiveBayes,0,0,6,0.05297864622975205,0.0
MultiCloud,13,NaiveBayes,0,1,0,,
MultiCloud,13,NaiveBayes,0,2,10,0.265555070390289,0.6
MultiCloud,13,NaiveBayes,0,3,175,0.34783443796349894,0.3314285714285714
MultiCloud,13,NaiveBayes,0,4,9,0.4201686651815707,0.3333333333333333
MultiCloud,13,NaiveBayes,0,5,0,,
MultiCloud,13,NaiveBayes,0,6,0,,
MultiCloud,13,NaiveBayes,0,7,0,,
MultiCloud,13,NaiveBayes,0,8,0,,
MultiCloud,13,NaiveBayes,0,9,0,,
MultiCloud,13,NaiveBayes,1,0,0,,
MultiCloud,13,NaiveBayes,1,1,0,,
MultiCloud,13,NaiveBayes,1,2,28,0.2757946784303867,0.21428571428571427
MultiCloud,13,NaiveBayes,1,3,166,0.32708382644457207,0.3313253012048193
MultiCloud,13,NaiveBayes,1,4,0,,
MultiCloud,13,NaiveBayes,1,5,0,,
MultiCloud,13,NaiveBayes,1,6,6,0.632401070104853,1.0
MultiCloud,13,NaiveBayes,1,7,0,,
MultiCloud,13,NaiveBayes,1,8,0,,
MultiCloud,13,NaiveBayes,1,9,0,,
MultiCloud,13,NaiveBayes,2,0,0,,
MultiCloud,13,NaiveBayes,2,1,0,,
MultiCloud,13,NaiveBayes,2,2,12,0.28974343006391584,0.25
MultiCloud,13,NaiveBayes,2,3,183,0.3324190005515984,0.33879781420765026
MultiCloud,13,NaiveBayes,2,4,4,0.4337285442840867,0.25
MultiCloud,13,NaiveBayes,2,5,1,0.5169477431474017,0.0
MultiCloud,13,NaiveBayes,2,6,0,,
MultiCloud,13,NaiveBayes,2,7,0,,
MultiCloud,13,NaiveBayes,2,8,0,,
MultiCloud,13,NaiveBayes,2,9,0,,
MultiCloud,99,KATS,0,0,0,,
MultiCloud,99,KATS,0,1,6,0.136378175422575,0.0
MultiCloud,99,KATS,0,2,41,0.278111439371437,0.21951219512195122
MultiCloud,99,KATS,0,3,114,0.35226527879917413,0.34210526315789475
MultiCloud,99,KATS,0,4,37,0.4265530341272377,0.4864864864864865
MultiCloud,99,KATS,0,5,2,0.5177646101971609,0.0
MultiCloud,99,KATS,0,6,0,,
MultiCloud,99,KATS,0,7,0,,
MultiCloud,99,KATS,0,8,0,,
MultiCloud,99,KATS,0,9,0,,
MultiCloud,99,KATS,1,0,0,,
MultiCloud,99,KATS,1,1,0,,
MultiCloud,99,KATS,1,2,66,0.27074123820025076,0.22727272727272727
MultiCloud,99,KATS,1,3,121,0.3393050872319074,0.371900826446281
MultiCloud,99,KATS,1,4,7,0.4123193174751183,0.42857142857142855
MultiCloud,99,KATS,1,5,3,0.5706923103275188,0.6666666666666666
MultiCloud,99,KATS,1,6,3,0.6207927718065007,0.6666666666666666
MultiCloud,99,KATS,1,7,0,,
MultiCloud,99,KATS,1,8,0,,
MultiCloud,99,KATS,1,9,0,,
MultiCloud,99,KATS,2,0,0,,
MultiCloud,99,KATS,2,1,0,,
MultiCloud,99,KATS,2,2,60,0.2737342213332165,0.25
MultiCloud,99,KATS,2,3,128,0.34357411561308493,0.375
MultiCloud,99,KATS,2,4,12,0.41798840362954787,0.3333333333333333
MultiCloud,99,KATS,2,5,0,,
MultiCloud,99,KATS,2,6,0,,
MultiCloud,99,KATS,2,7,0,,
MultiCloud,99,KATS,2,8,0,,
MultiCloud,99,KATS,2,9,0,,
MultiCloud,99,LightGBM,0,0,29,0.05540729754880225,0.3103448275862069
MultiCloud,99,LightGBM,0,1,39,0.15285866204793241,0.3076923076923077
MultiCloud,99,LightGBM,0,2,33,0.24422187141941437,0.3939393939393939
MultiCloud,99,LightGBM,0,3,27,0.34919737022500913,0.2962962962962963
MultiCloud,99,LightGBM,0,4,19,0.45311202805453854,0.21052631578947367
MultiCloud,99,LightGBM,0,5,26,0.5469952205726712,0.34615384615384615
MultiCloud,99,LightGBM,0,6,15,0.6457252483615912,0.4
MultiCloud,99,LightGBM,0,7,5,0.7285969789735093,0.6
MultiCloud,99,LightGBM,0,8,6,0.8416705864937845,0.16666666666666666
MultiCloud,99,LightGBM,0,9,1,0.9065577399695514,1.0
MultiCloud,99,LightGBM,1,0,31,0.0644090117012224,0.3870967741935484
MultiCloud,99,LightGBM,1,1,50,0.15902523354654446,0.32
MultiCloud,99,LightGBM,1,2,27,0.24212712886505539,0.37037037037037035
MultiCloud,99,LightGBM,1,3,34,0.3535852174115621,0.3235294117647059
MultiCloud,99,LightGBM,1,4,22,0.44851885300840344,0.36363636363636365
MultiCloud,99,LightGBM,1,5,19,0.5410121595778478,0.42105263157894735
MultiCloud,99,LightGBM,1,6,10,0.6523193902305826,0.2
MultiCloud,99,LightGBM,1,7,6,0.7520081405445498,0.0
MultiCloud,99,LightGBM,1,8,1,0.8830568995756751,0.0
MultiCloud,99,LightGBM,1,9,0,,
MultiCloud,99,LightGBM,2,0,22,0.06277975305349599,0.4090909090909091
MultiCloud,99,LightGBM,2,1,25,0.1471182895834276,0.36
MultiCloud,99,LightGBM,2,2,44,0.24968295992291328,0.2727272727272727
MultiCloud,99,LightGBM,2,3,35,0.3485363283785839,0.34285714285714286
MultiCloud,99,LightGBM,2,4,19,0.44319625825182846,0.42105263157894735
MultiCloud,99,LightGBM,2,5,23,0.544043841968884,0.30434782608695654
MultiCloud,99,LightGBM,2,6,12,0.6389433264434389,0.25
MultiCloud,99,LightGBM,2,7,17,0.7516472610390155,0.35294117647058826
MultiCloud,99,LightGBM,2,8,2,0.8544534327205069,0.5
MultiCloud,99,LightGBM,2,9,1,0.9234832673067518,0.0
MultiCloud,99,XGBoost,0,0,28,0.052271850407123566,0.21428571428571427
MultiCloud,99,XGBoost,0,1,43,0.14993780851364136,0.37209302325581395
MultiCloud,99,XGBoost,0,2,28,0.2517203986644745,0.21428571428571427
MultiCloud,99,XGBoost,0,3,32,0.3401604890823364,0.46875
MultiCloud,99,XGBoost,0,4,21,0.45590740442276,0.38095238095238093
MultiCloud,99,XGBoost,0,5,18,0.5465044379234314,0.3333333333333333
MultiCloud,99,XGBoost,0,6,11,0.6464490294456482,0.2727272727272727
MultiCloud,99,XGBoost,0,7,9,0.7515966892242432,0.5555555555555556
MultiCloud,99,XGBoost,0,8,9,0.850086510181427,0.1111111111111111
MultiCloud,99,XGBoost,0,9,1,0.941820502281189,0.0
MultiCloud,99,XGBoost,1,0,32,0.056889861822128296,0.40625
MultiCloud,99,XGBoost,1,1,40,0.14641320705413818,0.275
MultiCloud,99,XGBoost,1,2,40,0.25322094559669495,0.375
MultiCloud,99,XGBoost,1,3,26,0.3503310978412628,0.19230769230769232
MultiCloud,99,XGBoost,1,4,28,0.44805124402046204,0.4642857142857143
MultiCloud,99,XGBoost,1,5,16,0.5410751700401306,0.4375
MultiCloud,99,XGBoost,1,6,10,0.6505549550056458,0.2
MultiCloud,99,XGBoost,1,7,8,0.7630466222763062,0.125
MultiCloud,99,XGBoost,1,8,0,,
MultiCloud,99,XGBoost,1,9,0,,
MultiCloud,99,XGBoost,2,0,19,0.07294533401727676,0.5263157894736842
MultiCloud,99,XGBoost,2,1,33,0.14993686974048615,0.3333333333333333
MultiCloud,99,XGBoost,2,2,40,0.247944638133049,0.25
MultiCloud,99,XGBoost,2,3,30,0.3398769199848175,0.3333333333333333
MultiCloud,99,XGBoost,2,4,23,0.44520530104637146,0.391304347826087
